,CustomerID,GrossRevenue,RecencyDays,Frequency,ReturnsNo,QtItems,ProductReturns,PurchasesNo,ProductsNo,PurchasingMonths,Clusters
2170,15528,229.33,253,1.0,0,123,0,1,26.0,1,0
2171,16398,1631.15,144,0.03636363636363636,2,745,13,2,82.0,3,5
2172,17088,1991.01,27,0.017699115044247787,0,868,0,4,115.0,4,5
2173,17438,378.3,246,0.2857142857142857,1,100,3,1,17.0,2,3
2174,13060,307.53,253,1.0,0,123,0,1,15.0,1,0
2175,14790,745.06,16,0.016877637130801686,0,699,0,4,46.0,3,5
2176,14890,125.65,253,1.0,0,51,0,1,7.0,1,0
2177,16386,317.2,28,0.008849557522123894,0,224,0,2,88.0,2,3
2178,14818,657.8,73,0.016666666666666666,0,324,0,3,48.0,3,5
2179,13571,2092.32,12,0.04979253112033195,0,1759,0,12,341.0,9,4
2180,12909,2128.83,39,0.037383177570093455,3,1270,10,5,91.0,5,1
2181,12619,3214.81,15,0.0546218487394958,4,3354,24,9,90.0,6,1
2182,16698,1998.0,226,0.07407407407407407,0,840,0,2,5.0,2,3
2183,16681,1770.34,72,0.03314917127071823,0,1407,0,6,44.0,5,1
2184,13573,294.4,49,0.009852216748768473,0,303,0,2,26.0,2,3
2185,14957,58.49,252,1.0,0,34,0,1,12.0,1,0
2186,13918,1212.8400000000001,49,0.00980392156862745,0,1140,0,2,30.0,2,3
2187,17212,226.85,252,1.0,0,147,0,1,4.0,1,0
2188,17781,188.02,158,0.02127659574468085,0,34,0,2,12.0,2,3
2189,14886,364.8,252,1.0,0,160,0,1,18.0,1,0
2190,13626,257.23,252,1.0,0,209,0,1,19.0,1,0
2191,16609,5450.96,14,0.037815126050420166,2,2410,10,7,276.0,6,1
2192,16180,10217.48,99,0.06535947712418301,2,5853,14,8,162.0,5,1
2193,13462,143.25,182,0.02857142857142857,1,61,1,1,9.0,2,3
2194,18263,1211.08,22,0.017391304347826087,1,1467,1,3,61.0,3,5
2195,16960,507.05,38,0.014018691588785047,0,304,0,3,101.0,3,5
2196,13841,85.0,252,1.0,0,100,0,1,1.0,1,0
2197,17701,417.95,252,1.0,0,109,0,1,24.0,1,0
2198,12949,4143.02,30,0.04504504504504504,2,2363,18,8,215.0,4,5
2199,14852,2836.69,57,0.030927835051546393,0,1747,0,6,143.0,5,1
2200,12569,4064.9900000000002,1,0.1394422310756972,3,1793,8,32,188.0,9,4
2201,13169,712.88,63,0.010582010582010581,0,272,0,2,13.0,2,3
2202,16162,37.4,251,1.0,0,4,0,1,2.0,1,0
2203,15691,136.8,251,1.0,0,72,0,1,2.0,1,0
2204,14195,962.7,201,0.058823529411764705,1,702,58,2,7.0,2,3
2205,13781,127.84,250,1.0,0,30,0,1,17.0,1,0
2206,17758,3456.7000000000003,18,0.03896103896103896,0,2091,0,8,412.0,6,1
2207,14023,584.07,6,0.00823045267489712,0,345,0,2,31.0,2,3
2208,17669,3406.7200000000003,42,0.033816425120772944,0,1916,0,7,68.0,6,1
2209,16142,535.34,249,1.0,0,422,0,1,37.0,1,0
2210,17648,1789.55,60,0.026455026455026454,1,486,1,4,91.0,4,5
2211,13059,183.4,249,1.0,0,35,0,1,8.0,1,0
2212,16224,1295.3,56,0.02072538860103627,0,1116,0,4,96.0,3,5
2213,15223,454.90000000000003,225,0.125,1,98,115,2,20.0,1,3
2214,17886,899.61,31,0.013761467889908258,0,481,0,3,109.0,3,5
2215,13294,873.74,189,0.03333333333333333,0,453,0,2,54.0,2,3
2216,15289,935.1,28,0.01809954751131222,1,996,12,3,58.0,3,5
2217,18185,304.25,248,1.0,0,183,0,1,17.0,1,0
2218,17956,12.75,248,1.0,0,1,0,1,1.0,1,0
2219,15756,532.96,60,0.02127659574468085,0,242,0,4,192.0,4,5
2220,14747,294.3,247,1.0,1,82,2,1,18.0,1,0
2221,14719,1592.18,1,0.024193548387096774,1,1031,1,5,237.0,5,1
2222,13015,3346.28,52,0.025510204081632654,0,1617,0,5,176.0,3,5
2223,16586,463.95,248,1.0,0,95,0,1,8.0,1,0
2224,16105,336.96,248,1.0,0,330,0,1,13.0,1,0
2225,14546,2487.02,3,0.036734693877551024,4,1287,30,5,399.0,5,1
2226,15442,594.0,248,1.0,0,120,0,1,2.0,1,0
2227,16906,579.77,81,0.023952095808383235,0,281,0,4,93.0,4,5
2228,14535,2837.09,58,0.021052631578947368,1,1725,6,3,329.0,3,5
2229,16170,1880.4199999999998,50,0.03535353535353535,1,1766,4,6,125.0,5,1
2230,15244,631.57,64,0.01092896174863388,0,405,0,2,34.0,2,3
2231,16696,657.9000000000001,134,0.035398230088495575,0,146,0,4,10.0,3,5
2232,15145,1194.73,3,0.0163265306122449,0,756,0,4,67.0,3,5
2233,17492,374.57,247,1.0,0,155,0,1,12.0,1,0
2234,13525,628.78,14,0.008547008547008548,0,394,0,2,6.0,2,3
2235,17409,771.85,184,0.03125,0,105,0,2,13.0,2,3
2236,17783,283.47,71,0.011363636363636364,0,354,0,2,67.0,2,3
2237,13863,299.56,244,0.6666666666666666,1,219,5,1,20.0,1,0
2238,13515,891.12,72,0.022727272727272728,0,681,0,4,59.0,4,5
2239,15917,123.1,247,1.0,0,42,0,1,12.0,1,0
2240,17440,177.1,147,0.05,2,232,14,3,5.0,2,3
2241,17045,339.44,112,0.022222222222222223,0,106,0,3,22.0,3,5
2242,17140,465.32,246,1.0,0,302,0,1,20.0,1,0
2243,15201,927.84,78,0.0650887573964497,6,962,248,5,69.0,4,5
2244,14964,206.21,246,1.0,0,143,0,1,13.0,1,0
2245,16031,548.94,91,0.012903225806451613,0,423,0,2,100.0,2,3
2246,14403,1426.31,129,0.042735042735042736,1,513,6,4,20.0,4,5
2247,17042,1044.3799999999999,2,0.02040816326530612,0,994,0,5,98.0,5,1
2248,13771,2631.7,63,0.0273224043715847,1,1476,1,4,119.0,4,5
2249,17906,72.9,246,1.0,0,26,0,1,12.0,1,0
2250,18272,3064.78,2,0.02857142857142857,1,2044,6,6,166.0,6,1
2251,16144,175.2,246,1.0,0,16,0,1,1.0,1,0
2252,13731,610.59,218,0.07142857142857142,0,278,0,2,38.0,2,3
2253,12580,415.7,246,1.0,0,238,0,1,24.0,1,0
2254,14912,841.52,16,0.012987012987012988,1,970,1,2,27.0,2,3
2255,15530,1502.35,21,0.017699115044247787,0,950,0,4,108.0,4,5
2256,13950,728.56,10,0.0211864406779661,1,321,2,4,35.0,3,5
2257,13752,1186.28,123,0.04878048780487805,0,876,0,6,76.0,5,1
2258,13892,632.97,26,0.01818181818181818,0,983,0,4,27.0,3,5
2259,14446,1039.58,0,0.016260162601626018,0,933,0,4,293.0,4,5
2260,16209,2262.62,88,0.03164556962025317,0,1179,0,5,46.0,4,5
2261,15754,455.67,50,0.02040816326530612,1,197,2,3,28.0,3,5
2262,13712,228.84,246,1.0,0,352,0,1,10.0,1,0
2263,15800,699.08,106,0.014285714285714285,0,335,0,2,119.0,2,3
2264,16469,650.43,23,0.017937219730941704,0,273,0,4,182.0,3,5
2265,13005,468.95,173,0.0410958904109589,1,167,5,2,26.0,2,3
2266,14981,102.12,245,1.0,0,97,0,1,8.0,1,0
2267,17928,212.54,44,0.009950248756218905,0,140,0,2,23.0,2,3
2268,16261,746.83,16,0.017467248908296942,0,306,0,4,124.0,4,5
2269,17883,671.77,2,0.01646090534979424,0,379,0,4,145.0,4,5
2270,14619,379.51,238,0.2857142857142857,1,145,7,1,20.0,1,3
2271,13995,1383.49,14,0.025974025974025976,1,867,12,5,86.0,5,1
2272,16643,487.51,245,1.0,0,269,0,1,27.0,1,0
2273,14246,1474.06,110,0.022058823529411766,0,804,0,3,75.0,3,5
2274,18040,357.20000000000005,18,0.00881057268722467,0,148,0,2,19.0,2,3
2275,16837,3167.73,30,0.05581395348837209,1,1562,1,11,165.0,5,1
2276,15119,266.4,245,1.0,0,88,0,1,14.0,1,0
2277,16325,510.54,43,0.024752475247524754,2,164,30,3,18.0,3,5
2278,14924,310.05,245,1.0,0,64,0,1,10.0,1,0
2279,15109,463.75,240,0.4,1,127,4,1,28.0,1,3
2280,16623,129.45,245,1.0,0,39,0,1,5.0,1,0
2281,12999,455.88,195,0.06,0,342,0,3,28.0,2,3
2282,12717,980.98,150,0.031578947368421054,1,505,1,2,55.0,2,3
2283,13962,169.55,21,0.008928571428571428,0,87,0,2,11.0,2,3
2284,18036,405.62,31,0.014018691588785047,0,234,0,3,96.0,3,5
2285,14958,499.68,146,0.030303030303030304,0,129,0,3,42.0,3,5
2286,13562,1799.33,81,0.018292682926829267,0,757,0,3,82.0,3,5
2287,15775,104.9,244,1.0,0,68,0,1,7.0,1,0
2288,17054,1353.83,27,0.027649769585253458,1,802,2,5,83.0,4,5
2289,17268,763.64,107,0.028985507246376812,0,844,0,4,6.0,3,5
2290,13548,682.41,95,0.013513513513513514,0,441,0,2,124.0,2,3
2291,13508,110.97,243,1.0,0,24,0,1,12.0,1,0
2292,12447,476.49,242,1.0,0,190,0,1,26.0,1,0
2293,13570,239.49,242,1.0,0,161,0,1,27.0,1,0
2294,13232,1357.6,12,0.030303030303030304,0,778,0,7,207.0,5,1
2295,18129,112.55000000000001,242,1.0,0,48,0,1,14.0,1,0
2296,13632,2117.02,24,0.0273972602739726,1,1036,1,5,146.0,4,5
2297,15665,2242.01,167,0.02666666666666667,0,1666,0,2,116.0,2,3
2298,17550,267.16,196,0.06521739130434782,0,86,0,3,42.0,2,3
2299,15655,511.32,232,0.18181818181818182,1,319,5,1,34.0,1,3
2300,14286,4595.81,23,0.022727272727272728,2,4306,32,3,280.0,4,5
2301,16188,981.86,44,0.020100502512562814,0,782,0,4,67.0,3,5
2302,12656,3982.72,16,0.035398230088495575,3,1708,15,5,126.0,5,1
2303,15214,1661.44,1,0.03305785123966942,0,1254,0,8,110.0,6,1
2304,17574,185.65,242,1.0,0,77,0,1,8.0,1,0
2305,15737,1121.21,14,0.05240174672489083,4,584,15,8,72.0,5,1
2306,18080,1231.5,18,0.008928571428571428,0,642,0,2,2.0,2,3
2307,14311,229.71,224,0.1111111111111111,1,125,21,1,20.0,1,3
2308,14339,289.90999999999997,234,0.4444444444444444,3,150,18,1,14.0,1,3
2309,12982,377.2,239,0.6666666666666666,1,278,10,1,28.0,1,0
2310,12701,797.71,79,0.012269938650306749,0,678,0,2,53.0,2,3
2311,12596,618.27,50,0.010471204188481676,0,474,0,2,27.0,2,3
2312,14273,559.97,50,0.020942408376963352,0,264,0,4,29.0,4,5
2313,13549,916.12,25,0.03686635944700461,1,457,1,7,51.0,5,1
2314,15414,774.9000000000001,9,0.012875536480686695,0,443,0,3,39.0,2,3
2315,13203,869.46,9,0.017167381974248927,0,800,0,4,57.0,4,5
2316,14628,671.96,90,0.013157894736842105,0,272,0,2,24.0,2,3
2317,14326,166.85,234,0.25,1,99,4,1,8.0,1,3
2318,15935,416.86,238,0.6666666666666666,0,115,0,2,12.0,1,0
2319,13655,932.97,113,0.015625,0,605,0,2,56.0,2,3
2320,12910,3075.04,22,0.0365296803652968,0,1692,0,8,75.0,6,1
2321,13577,1658.3,24,0.02304147465437788,1,771,20,4,83.0,4,5
2322,15251,10327.11,8,0.06437768240343347,4,6084,87,11,111.0,8,4
2323,14111,688.6,13,0.021929824561403508,1,457,1,4,10.0,4,5
2324,17160,3518.03,30,0.02843601895734597,0,2856,0,6,229.0,4,5
2325,16172,1140.21,94,0.034013605442176874,0,787,0,5,69.0,4,5
2326,17972,136.04,241,1.0,0,37,0,1,31.0,1,0
2327,12463,1303.63,45,0.03571428571428571,3,757,19,4,83.0,4,5
2328,14844,3189.81,63,0.02247191011235955,0,1833,0,4,130.0,4,5
2329,17278,246.04,240,1.0,0,179,0,1,15.0,1,0
2330,15212,88.94999999999999,238,1.0,1,33,3,1,5.0,1,0
2331,16729,7076.28,35,0.1262135922330097,5,5769,14,21,660.0,8,4
2332,14998,429.87,169,0.027777777777777776,0,270,0,2,75.0,2,3
2333,13484,313.8,240,1.0,0,44,0,1,8.0,1,0
2334,16697,112.75,240,1.0,0,27,0,1,21.0,1,0
2335,14931,964.6800000000001,4,0.02531645569620253,1,416,1,5,41.0,5,1
2336,18236,882.24,29,0.02843601895734597,0,403,0,6,49.0,6,1
2337,13740,350.75,240,1.0,0,425,0,1,23.0,1,0
2339,15230,429.6,238,1.0,0,351,0,2,23.0,1,0
2340,15134,1387.99,14,0.035398230088495575,0,887,0,8,73.0,7,4
2341,16309,686.67,91,0.02,1,465,2,2,42.0,3,5
2342,13544,291.41,39,0.009950248756218905,0,127,0,2,87.0,2,3
2343,14262,2618.23,7,0.034334763948497854,0,1645,0,8,143.0,7,4
2344,13134,1740.63,72,0.041666666666666664,3,1044,15,4,98.0,3,5
2345,17589,2404.17,59,0.022099447513812154,0,1631,0,4,253.0,4,5
2346,16097,185.04999999999998,239,1.0,0,87,0,1,10.0,1,0
2347,13122,922.39,93,0.013605442176870748,0,585,0,2,55.0,2,3
2348,16966,2148.47,7,0.04310344827586207,3,1978,3,7,28.0,6,1
2349,17746,98.8,234,0.3333333333333333,1,26,3,1,6.0,1,3
2350,16175,1037.59,93,0.0273972602739726,0,533,0,4,58.0,4,5
2351,14834,1698.35,17,0.03587443946188341,2,731,3,6,67.0,5,1
2352,16348,1469.45,31,0.03365384615384615,0,819,0,7,235.0,5,1
2353,15147,608.65,218,0.09090909090909091,1,363,3,1,28.0,2,3
2354,16131,3506.54,51,0.031746031746031744,0,1802,0,6,78.0,4,5
2355,15813,1303.9099999999999,207,0.0625,0,603,0,2,40.0,2,3
2356,17058,1179.89,81,0.018867924528301886,0,592,0,3,62.0,3,5
2357,17704,885.19,168,0.027777777777777776,0,343,0,2,31.0,2,3
2358,16933,530.08,0,0.02092050209205021,3,281,7,2,44.0,2,3
2359,13772,1132.13,33,0.014563106796116505,0,546,0,3,177.0,3,5
2360,16249,1800.07,52,0.026737967914438502,0,950,0,5,69.0,5,1
2361,14198,663.5,3,0.029661016949152543,3,280,10,4,39.0,5,1
2362,13989,1266.08,65,0.011494252873563218,0,1313,0,2,41.0,2,3
2363,17930,1740.48,35,0.024509803921568627,0,1594,0,5,39.0,5,1
2364,14154,1345.62,238,2.0,0,465,0,2,52.0,1,0
2365,14482,2068.15,17,0.027149321266968326,0,1646,0,6,144.0,4,5
2366,14163,2445.91,86,0.02631578947368421,0,893,0,4,52.0,4,5
2367,14105,1260.33,84,0.012987012987012988,1,798,2,1,74.0,2,3
2368,17601,116.00999999999999,238,1.0,0,103,0,1,9.0,1,0
2369,17142,579.0,238,1.0,0,81,0,1,15.0,1,0
2370,13811,591.75,183,0.07142857142857142,1,67,1,3,13.0,2,3
2371,12457,1917.78,57,0.06629834254143646,5,694,149,7,62.0,4,5
2372,15135,127.15,232,0.3333333333333333,1,41,2,1,9.0,1,3
2373,16806,801.49,102,0.029411764705882353,0,378,0,4,103.0,4,5
2374,13952,3246.09,210,0.10714285714285714,1,1424,6,2,136.0,2,3
2375,13120,30.599999999999998,238,1.0,0,12,0,1,1.0,1,0
2376,12769,1143.6,238,1.0,0,356,0,1,32.0,1,0
2377,13516,1389.41,20,0.013761467889908258,0,985,0,3,44.0,3,5
2378,14323,574.26,114,0.03225806451612903,2,340,10,2,36.0,3,5
2379,18079,3651.97,44,0.020618556701030927,0,7432,0,4,127.0,3,5
2380,12639,486.1,238,1.0,0,201,0,1,22.0,1,0
2381,14700,2235.3,31,0.014492753623188406,0,1342,0,3,115.0,3,5
2382,15027,1051.95,30,0.028846153846153848,2,563,2,4,35.0,4,5
2383,17367,168.4,237,1.0,0,150,0,1,34.0,1,0
2384,18213,232.48000000000002,236,1.0,0,232,0,1,15.0,1,0
2385,17029,716.0,110,0.015748031496062992,0,400,0,2,2.0,2,3
2386,13220,819.2900000000001,77,0.025157232704402517,0,196,0,4,21.0,4,5
2387,15985,1037.42,122,0.02631578947368421,1,836,250,2,37.0,3,5
2388,16193,314.45,236,1.0,0,219,0,1,19.0,1,0
2389,15172,1624.05,8,0.021929824561403508,0,1611,0,5,110.0,5,1
2390,13692,1466.8700000000001,24,0.02358490566037736,2,1224,2,3,53.0,3,5
2391,15745,1071.24,8,0.02631578947368421,2,412,9,4,62.0,5,1
2392,17582,175.27,235,1.0,0,123,0,1,29.0,1,0
2393,13474,229.59,235,1.0,0,132,0,1,64.0,1,0
2394,17697,338.95,235,1.0,0,93,0,1,19.0,1,0
2395,16639,1169.38,24,0.018957345971563982,1,503,7,3,50.0,3,5
2396,16947,406.48,235,1.0,0,312,0,1,21.0,1,0
2397,15491,3090.85,94,0.04964539007092199,1,1624,22,6,154.0,5,1
2398,16617,151.85,235,1.0,0,91,0,1,5.0,1,0
2399,15265,1506.1200000000001,150,0.023529411764705882,0,612,0,2,82.0,2,3
2400,16226,255.12,202,0.09090909090909091,0,192,0,3,8.0,2,3
2401,18009,252.24,234,2.0,1,124,2,1,32.0,1,0
2402,16399,408.57,18,0.009216589861751152,0,264,0,2,73.0,2,3
2403,14623,869.35,31,0.029411764705882353,1,417,2,5,134.0,5,1
2404,15625,1504.56,99,0.058823529411764705,4,1166,22,4,64.0,3,5
2405,18064,814.0,132,0.019417475728155338,0,384,0,2,7.0,2,3
2406,15508,1000.27,188,0.1276595744680851,0,440,0,6,92.0,3,5
2407,16628,2183.04,29,0.02912621359223301,1,1202,3,5,117.0,5,1
2408,13647,1670.22,9,0.022123893805309734,1,894,1,4,79.0,5,1
2409,15594,1767.53,15,0.0273972602739726,1,982,1,5,103.0,3,5
2410,13479,291.0,197,0.08108108108108109,1,133,1,2,15.0,2,3
2411,13735,2766.18,24,0.0380952380952381,4,1083,47,4,196.0,4,5
2412,13376,1019.76,98,0.022058823529411766,0,493,0,3,53.0,3,5
2413,15717,150.3,233,1.0,0,70,0,1,7.0,1,0
2414,13719,1041.68,14,0.022727272727272728,0,609,0,5,60.0,4,5
2415,16633,2878.15,16,0.03225806451612903,1,1137,1,6,152.0,6,1
2416,13101,101.19,233,1.0,0,113,0,1,8.0,1,0
2417,15225,409.40000000000003,233,1.0,0,226,0,1,23.0,1,0
2418,14152,611.09,74,0.018867924528301886,1,699,12,2,49.0,2,3
2419,12733,383.95,233,1.0,0,137,0,1,22.0,1,0
2420,15436,1122.53,11,0.013513513513513514,0,613,0,3,329.0,3,5
2421,17217,113.5,233,1.0,0,24,0,1,9.0,1,0
2422,17734,700.63,53,0.016574585635359115,0,422,0,3,43.0,3,5
2423,14905,599.9,153,0.0375,1,274,13,2,17.0,2,3
2424,14148,157.2,233,1.0,0,16,0,1,3.0,1,0
2425,16103,1429.64,6,0.02643171806167401,0,558,0,6,48.0,5,1
2426,14626,2757.07,8,0.03111111111111111,3,1387,16,4,122.0,5,1
2427,14868,2939.64,2,0.03896103896103896,1,1399,6,8,144.0,6,1
2428,18246,596.1,23,0.009523809523809525,0,166,0,2,4.0,2,3
2429,13485,454.24,232,1.0,0,277,0,1,23.0,1,0
2430,15517,267.03,232,1.0,0,293,0,1,27.0,1,0
2431,17115,806.9000000000001,7,0.022222222222222223,2,368,4,3,39.0,3,5
2432,17120,307.46,232,1.0,0,120,0,1,18.0,1,0
2433,16611,120.99000000000001,185,0.0425531914893617,1,46,1,1,10.0,2,3
2434,15912,264.62,177,0.03636363636363636,0,185,0,2,19.0,2,3
2435,12506,73.5,232,1.0,0,23,0,1,23.0,1,0
2436,12670,2986.15,9,0.026905829596412557,1,1391,6,5,92.0,4,5
2437,17588,1240.2,99,0.022556390977443608,0,676,0,3,23.0,3,5
2438,14759,1625.97,4,0.013100436681222707,0,569,0,3,102.0,3,5
2439,16185,529.41,16,0.009259259259259259,0,260,0,2,31.0,2,3
2440,13505,4282.88,67,0.04819277108433735,4,2461,25,4,215.0,6,1
2441,13389,797.96,10,0.013513513513513514,0,429,0,3,51.0,3,5
2442,12354,1079.4,231,1.0,0,530,0,1,58.0,1,0
2443,17631,528.33,1,0.012987012987012988,0,334,0,3,39.0,3,5
2444,17061,5116.13,73,0.07547169811320754,1,1484,42,11,99.0,6,1
2445,17718,139.35,231,1.0,0,83,0,1,6.0,1,0
2446,17630,503.59999999999997,169,0.031746031746031744,0,158,0,2,26.0,2,3
2447,13223,163.20000000000002,199,0.0625,0,88,0,2,5.0,2,3
2448,16146,734.13,156,0.04,0,427,0,3,29.0,3,5
2449,17109,869.6800000000001,28,0.0392156862745098,2,573,16,6,117.0,3,5
2450,16587,225.15,231,1.0,0,71,0,1,13.0,1,0
2451,12622,180.1,231,1.0,0,69,0,1,11.0,1,0
2452,16750,623.93,44,0.026595744680851064,0,214,0,5,95.0,5,1
2453,13482,184.64,231,1.0,0,116,0,1,11.0,1,0
2454,14512,275.28,187,0.044444444444444446,0,122,0,2,23.0,2,3
2455,17670,205.7,227,1.0,0,110,0,1,11.0,1,0
2456,16834,413.46,227,1.0,0,358,0,1,24.0,1,0
2457,16942,1894.11,12,0.046296296296296294,1,807,4,9,281.0,5,1
2458,14640,2042.15,15,0.03773584905660377,2,829,57,6,106.0,6,1
2459,16823,358.38,226,1.0,0,136,0,1,38.0,1,0
2460,15237,1412.32,1,0.017699115044247787,0,1071,0,4,99.0,4,5
2461,12573,160.54000000000002,226,1.0,0,84,0,1,28.0,1,0
2462,17854,311.26,184,0.047619047619047616,0,84,0,2,15.0,2,3
2463,18220,297.78000000000003,219,0.25,1,282,6,1,2.0,2,3
2464,17436,216.29999999999998,1,0.008849557522123894,0,90,0,2,9.0,2,3
2465,16965,201.19,226,1.0,0,291,0,1,26.0,1,0
2466,12840,2714.27,143,0.07228915662650602,2,1505,6,4,113.0,4,5
2467,15891,524.52,226,1.0,0,442,0,1,62.0,1,0
2468,17187,203.95,226,1.0,0,144,0,1,10.0,1,0
2469,13637,810.5,51,0.017142857142857144,0,409,0,3,101.0,3,5
2470,17991,93.35,224,2.0,0,25,0,2,5.0,1,0
2471,16418,675.27,44,0.016483516483516484,0,288,0,3,102.0,3,5
2472,16099,731.9,49,0.017045454545454544,0,434,0,3,39.0,3,5
2473,15768,581.8299999999999,115,0.036036036036036036,1,243,1,3,27.0,3,5
2474,16637,1124.59,31,0.02577319587628866,1,891,36,4,69.0,4,5
2475,14240,890.34,29,0.01020408163265306,0,418,0,2,42.0,2,3
2476,15143,259.45,225,1.0,0,150,0,1,14.0,1,0
2477,13229,160.95,225,1.0,0,63,0,1,10.0,1,0
2478,14973,1314.45,106,0.025210084033613446,0,369,0,3,32.0,3,5
2479,14271,112.32,225,1.0,0,88,0,1,10.0,1,0
2480,15952,806.57,33,0.020833333333333332,0,399,0,4,91.0,4,5
2481,16227,308.32000000000005,218,0.2857142857142857,1,88,2,1,6.0,2,3
2482,17893,112.25,224,1.0,0,161,0,1,16.0,1,0
2483,14022,440.0,224,1.0,0,487,0,1,28.0,1,0
2484,15210,331.18,224,1.0,0,228,0,1,20.0,1,0
2485,16370,1320.56,81,0.027972027972027972,0,647,0,4,228.0,4,5
2486,15376,1233.3600000000001,39,0.01639344262295082,0,619,0,3,117.0,3,5
2487,14655,1930.15,3,0.0228310502283105,1,1088,1,4,49.0,4,5
2488,17615,329.6,129,0.03260869565217391,0,140,0,3,14.0,2,3
2489,16055,134.8,220,1.0,0,22,0,1,8.0,1,0
2490,14149,259.43,212,0.3333333333333333,2,129,89,1,28.0,1,3
2491,17501,288.6,220,2.0,0,160,0,2,18.0,1,0
2492,14191,4660.01,1,0.0639269406392694,1,3657,5,13,259.0,8,4
2493,13282,1047.8400000000001,17,0.029556650246305417,3,289,18,3,37.0,4,5
2494,15582,682.9100000000001,24,0.015306122448979591,0,453,0,3,44.0,3,5
2495,16230,542.03,189,0.06451612903225806,0,365,0,2,35.0,2,3
2496,18146,160.35000000000002,140,0.025,0,153,0,2,10.0,2,3
2497,15976,430.94,164,0.03636363636363636,0,277,0,2,98.0,2,3
2498,17443,534.24,219,1.0,0,504,0,1,1.0,1,0
2499,12886,1351.09,67,0.019736842105263157,1,761,9,2,82.0,2,3
2500,17974,740.79,24,0.015384615384615385,0,519,0,3,179.0,3,5
2501,13524,680.1800000000001,40,0.027777777777777776,0,324,0,5,27.0,5,1
2502,17955,557.3,198,0.19047619047619047,0,273,0,4,19.0,1,3
2503,15128,1419.54,59,0.05,4,1326,17,4,102.0,4,5
2504,16610,75.66,218,1.0,0,66,0,1,6.0,1,0
2505,17394,203.86999999999998,218,1.0,0,241,0,1,4.0,1,0
2506,14173,450.84,10,0.019138755980861243,0,150,0,4,29.0,3,5
2507,16258,5203.51,44,0.028735632183908046,0,2994,0,5,135.0,5,1
2508,14948,1066.57,22,0.03553299492385787,1,661,12,6,63.0,5,1
2509,17384,336.4,18,0.01,0,88,0,2,15.0,2,3
2510,16990,179.0,218,1.0,0,100,0,1,1.0,1,0
2512,12593,418.09999999999997,108,0.02702702702702703,0,206,0,3,21.0,2,3
2513,14340,134.7,218,1.0,0,58,0,1,6.0,1,0
2514,17429,512.12,120,0.04040404040404041,1,616,8,3,39.0,3,5
2515,13711,252.06,218,2.0,0,140,0,2,13.0,1,0
2516,14515,2102.09,17,0.029850746268656716,0,1134,0,6,101.0,4,5
2517,16457,208.36,217,1.0,0,140,0,1,9.0,1,0
2518,17527,888.86,53,0.03636363636363636,2,463,25,4,47.0,4,5
2519,14199,185.39999999999998,217,1.0,0,28,0,1,2.0,1,0
2520,13888,605.63,119,0.020202020202020204,0,258,0,2,40.0,2,3
2521,14423,265.2,217,1.0,0,120,0,1,3.0,1,0
2522,14697,188.60999999999999,217,2.0,0,181,0,2,22.0,1,0
2523,17522,1070.71,1,0.02304147465437788,0,1034,0,5,73.0,4,5
2524,13867,1015.29,30,0.016042780748663103,0,513,0,3,61.0,3,5
2525,17624,843.48,14,0.00980392156862745,0,554,0,2,50.0,2,3
2526,14393,67.95,217,1.0,0,13,0,1,5.0,1,0
2527,17578,124.74,190,0.07142857142857142,1,90,48,1,5.0,2,3
2528,13450,2043.7199999999998,26,0.03125,0,1982,0,6,71.0,5,1
2529,17423,663.63,44,0.023121387283236993,2,421,38,2,26.0,2,3
2530,18241,2058.09,9,0.0861244019138756,1,1047,4,17,104.0,7,4
2531,15668,76.32000000000001,217,1.0,0,72,0,1,1.0,1,0
2532,16319,404.40000000000003,217,1.0,0,72,0,1,3.0,1,0
2533,15757,714.42,65,0.013071895424836602,0,491,0,2,45.0,2,3
2534,17174,59.9,217,1.0,0,41,0,1,4.0,1,0
2535,13365,2191.22,8,0.014354066985645933,1,1238,9,2,128.0,3,5
2536,18227,93.75,217,1.0,0,21,0,1,5.0,1,0
2537,14145,3148.2,46,0.029239766081871343,1,636,120,4,11.0,3,5
2538,18235,1796.48,71,0.02054794520547945,0,1578,0,3,104.0,3,5
2539,13741,666.33,71,0.0273972602739726,1,217,1,3,34.0,3,5
2540,12394,1272.48,63,0.012987012987012988,0,819,0,2,27.0,2,3
2541,16832,199.15,183,0.08823529411764706,0,33,0,3,12.0,2,3
2542,15258,623.16,168,0.04081632653061224,0,142,0,2,34.0,2,3
2543,15552,90.12,216,1.0,0,60,0,1,17.0,1,0
2544,18170,980.31,32,0.016304347826086956,0,409,0,3,38.0,3,5
2545,13723,199.85000000000002,216,1.0,0,43,0,1,6.0,1,0
2546,14005,2874.72,9,0.024154589371980676,0,2478,0,5,84.0,5,1
2547,15561,722.74,11,0.024509803921568627,1,256,11,4,27.0,4,5
2548,16121,867.11,56,0.012578616352201259,0,586,0,2,212.0,2,3
2549,18142,1014.9,150,0.06153846153846154,2,1273,3,2,15.0,2,3
2550,13642,354.8,215,1.0,0,173,0,1,66.0,1,0
2551,15117,1550.13,14,0.029850746268656716,1,1947,1,5,79.0,4,5
2552,13561,141.85999999999999,215,1.0,0,83,0,1,14.0,1,0
2553,15704,2293.62,139,0.05263157894736842,0,1028,0,4,117.0,3,5
